,age,california_region,total_rooms,total_bedrooms,population,households,median_house_value
5100,ate_29,sul,3764.0,1081.0,1919.0,977.0,156300.0
5101,acima_37,sul,2663.0,511.0,1277.0,462.0,199500.0
5102,ate_37,sul,2116.0,427.0,972.0,396.0,213600.0
5103,acima_37,sul,2386.0,409.0,1101.0,399.0,218200.0
5104,acima_37,sul,2706.0,462.0,1331.0,476.0,220000.0
5105,acima_37,sul,2143.0,382.0,1047.0,377.0,216000.0
5106,acima_37,sul,1242.0,221.0,565.0,213.0,215800.0
5107,acima_37,sul,1734.0,331.0,797.0,293.0,222800.0
5108,acima_37,sul,1712.0,314.0,691.0,293.0,221300.0
5109,acima_37,sul,1544.0,286.0,701.0,298.0,226000.0
5110,acima_37,sul,1493.0,277.0,671.0,267.0,224500.0
5111,ate_37,sul,2565.0,458.0,1155.0,443.0,224600.0
5112,ate_37,sul,1665.0,291.0,721.0,294.0,250700.0
5113,ate_37,sul,1257.0,205.0,530.0,211.0,251400.0
5114,ate_37,sul,1835.0,435.0,774.0,418.0,256300.0
5115,acima_37,sul,1471.0,301.0,767.0,311.0,232400.0
5116,acima_37,sul,1762.0,314.0,738.0,300.0,240700.0
5117,acima_37,sul,3035.0,516.0,1127.0,527.0,500001.0
5118,acima_37,sul,3070.0,668.0,1240.0,646.0,461500.0
5119,acima_37,sul,3330.0,569.0,1220.0,557.0,500001.0
5120,acima_37,sul,2072.0,491.0,742.0,414.0,500001.0
5121,ate_37,sul,1943.0,500.0,1078.0,446.0,93800.0
5122,ate_37,sul,2156.0,397.0,1269.0,388.0,96800.0
5123,ate_37,sul,3670.0,765.0,1986.0,673.0,108800.0
5124,ate_29,sul,718.0,124.0,347.0,121.0,102600.0
5125,ate_37,sul,2370.0,475.0,1746.0,483.0,113500.0
5126,de_0_ate_18,sul,2726.0,465.0,1773.0,459.0,319100.0
5127,ate_37,sul,1449.0,235.0,621.0,210.0,274100.0
5128,acima_37,sul,2676.0,427.0,1022.0,395.0,295500.0
5129,acima_37,sul,1271.0,236.0,573.0,210.0,240200.0
5130,acima_37,sul,1213.0,206.0,529.0,231.0,234000.0
5131,acima_37,sul,2539.0,425.0,930.0,364.0,303900.0
5132,acima_37,sul,1621.0,365.0,1015.0,329.0,242200.0
5133,acima_37,sul,2203.0,412.0,1012.0,377.0,234000.0
5134,acima_37,sul,3094.0,519.0,1309.0,488.0,310900.0
5135,acima_37,sul,1962.0,435.0,1329.0,457.0,200000.0
5136,ate_37,sul,2162.0,658.0,1337.0,590.0,176700.0
5137,ate_37,sul,2682.0,716.0,2050.0,692.0,169500.0
5138,de_0_ate_18,sul,2099.0,625.0,1252.0,554.0,173100.0
5139,ate_29,sul,1665.0,477.0,1095.0,390.0,155600.0
5140,ate_37,sul,3559.0,1034.0,1658.0,965.0,163900.0
5141,ate_29,sul,5465.0,1494.0,2511.0,1359.0,210900.0
5142,acima_37,sul,3156.0,430.0,1109.0,423.0,500001.0
5143,acima_37,sul,1780.0,289.0,755.0,328.0,351100.0
5144,ate_29,sul,3050.0,825.0,2153.0,772.0,214100.0
5145,acima_37,sul,700.0,212.0,662.0,210.0,191700.0
5146,acima_37,sul,2562.0,781.0,1936.0,687.0,219000.0
5147,ate_29,sul,3862.0,1186.0,2773.0,1102.0,188200.0
5148,acima_37,sul,1931.0,449.0,1367.0,446.0,228400.0
5149,ate_37,sul,2517.0,662.0,1883.0,607.0,223000.0
5150,ate_37,sul,1880.0,428.0,1404.0,424.0,220500.0
5151,ate_29,sul,2130.0,654.0,1870.0,578.0,192200.0
5152,ate_37,sul,1692.0,398.0,1130.0,365.0,198500.0
5153,de_0_ate_18,sul,1714.0,572.0,1590.0,568.0,183900.0
5154,ate_37,sul,3229.0,616.0,1879.0,595.0,268400.0
5155,acima_37,sul,2205.0,451.0,1392.0,423.0,211400.0
5156,acima_37,sul,1444.0,312.0,881.0,303.0,220500.0
5157,ate_37,sul,1938.0,364.0,1118.0,374.0,227300.0
5158,acima_37,sul,2203.0,467.0,1470.0,488.0,192200.0
5159,ate_37,sul,4267.0,1070.0,3176.0,1071.0,208200.0
5160,acima_37,sul,396.0,91.0,261.0,73.0,172900.0
5161,acima_37,sul,734.0,190.0,565.0,191.0,192000.0
5162,acima_37,sul,2988.0,690.0,2144.0,667.0,189300.0
5163,acima_37,sul,1243.0,310.0,788.0,286.0,185100.0
5164,ate_37,sul,984.0,275.0,1024.0,284.0,153500.0
5165,acima_37,sul,782.0,207.0,827.0,223.0,154300.0
5166,ate_37,sul,1759.0,295.0,837.0,267.0,251900.0
5167,ate_37,sul,1736.0,297.0,823.0,292.0,241600.0
5168,acima_37,sul,1040.0,202.0,557.0,228.0,254700.0
5169,ate_37,sul,1933.0,341.0,958.0,335.0,266000.0
5170,ate_37,sul,1500.0,250.0,706.0,250.0,253500.0
5171,acima_37,sul,1709.0,333.0,778.0,344.0,326600.0
5172,ate_37,sul,522.0,138.0,373.0,139.0,265000.0
5173,acima_37,sul,2040.0,458.0,1775.0,445.0,202400.0
5174,ate_37,sul,2122.0,517.0,1578.0,488.0,191900.0
5175,ate_29,sul,1793.0,447.0,1222.0,452.0,195800.0
5176,ate_37,sul,984.0,183.0,615.0,206.0,201500.0
5177,ate_29,sul,3069.0,864.0,1932.0,835.0,177200.0
5178,ate_37,sul,1967.0,316.0,910.0,306.0,190600.0
5179,ate_37,sul,561.0,104.0,261.0,105.0,183800.0
5180,ate_37,sul,916.0,162.0,552.0,164.0,222000.0
5181,acima_37,sul,1475.0,269.0,827.0,265.0,191600.0
5182,ate_37,sul,1814.0,350.0,886.0,347.0,208400.0
5183,ate_37,sul,1458.0,261.0,686.0,236.0,202700.0
5184,ate_37,sul,599.0,125.0,361.0,139.0,225800.0
5185,ate_37,sul,3668.0,867.0,2368.0,845.0,204900.0
5186,ate_37,sul,2823.0,737.0,1723.0,678.0,165500.0
5187,ate_37,sul,3088.0,1024.0,1981.0,956.0,192700.0
5188,ate_37,sul,1788.0,459.0,1131.0,461.0,166100.0
5189,acima_37,sul,1606.0,300.0,735.0,295.0,198400.0
5190,ate_29,sul,3638.0,868.0,2326.0,822.0,194600.0
5191,acima_37,sul,1866.0,343.0,919.0,344.0,200200.0
5192,acima_37,sul,2259.0,425.0,1183.0,413.0,201600.0
5193,ate_37,sul,2110.0,416.0,1128.0,403.0,208400.0
5194,ate_37,sul,1885.0,391.0,1049.0,405.0,212800.0
5195,acima_37,sul,2439.0,429.0,944.0,374.0,312400.0
5196,ate_37,sul,3008.0,674.0,1584.0,671.0,213200.0
5197,acima_37,sul,3087.0,574.0,1474.0,567.0,227600.0
5198,acima_37,sul,1710.0,333.0,786.0,344.0,314700.0
5199,acima_37,sul,1785.0,307.0,779.0,291.0,228600.0
5200,acima_37,sul,1619.0,280.0,815.0,284.0,232200.0
5201,acima_37,sul,1530.0,290.0,711.0,283.0,225400.0
5202,ate_37,sul,665.0,114.0,273.0,112.0,223700.0
5203,acima_37,sul,1228.0,237.0,572.0,242.0,223900.0
5204,acima_37,sul,1013.0,199.0,493.0,183.0,231400.0
5205,ate_37,sul,1749.0,322.0,855.0,319.0,227100.0
5206,ate_37,sul,1903.0,343.0,928.0,349.0,241900.0
5207,acima_37,sul,1509.0,325.0,821.0,314.0,223000.0
5208,ate_37,sul,1496.0,271.0,743.0,265.0,226000.0
5209,ate_37,sul,1026.0,182.0,505.0,176.0,233600.0
5210,acima_37,sul,2317.0,448.0,1057.0,428.0,234800.0
5211,acima_37,sul,2153.0,375.0,947.0,364.0,236200.0
5212,ate_37,sul,1245.0,211.0,508.0,221.0,480600.0
5213,ate_37,sul,2937.0,524.0,1132.0,528.0,500001.0
5214,ate_29,sul,6678.0,1797.0,3625.0,1599.0,242900.0
5215,acima_37,sul,1016.0,172.0,361.0,163.0,434500.0
5216,ate_37,sul,3039.0,739.0,1199.0,697.0,500001.0
5217,acima_37,sul,3697.0,691.0,1436.0,671.0,395200.0
5218,acima_37,sul,4365.0,926.0,1661.0,868.0,360700.0
5219,acima_37,sul,2216.0,526.0,940.0,530.0,381000.0
5220,acima_37,sul,2834.0,673.0,1175.0,670.0,363800.0
5221,acima_37,sul,1543.0,463.0,652.0,406.0,439300.0
5222,de_0_ate_18,sul,2181.0,361.0,1057.0,300.0,118100.0
5223,ate_37,sul,2347.0,461.0,1482.0,374.0,93000.0
5224,de_0_ate_18,sul,1984.0,614.0,1071.0,574.0,102100.0
5225,acima_37,sul,1379.0,327.0,696.0,304.0,94900.0
5226,ate_37,sul,2118.0,374.0,1108.0,360.0,100300.0
5227,ate_37,sul,2815.0,485.0,1447.0,489.0,119600.0
5228,ate_37,sul,2666.0,662.0,1337.0,602.0,101100.0
5229,ate_29,sul,1703.0,342.0,775.0,309.0,126500.0
5230,ate_29,sul,1257.0,201.0,551.0,186.0,247200.0
5231,de_0_ate_18,sul,9882.0,1892.0,4892.0,1621.0,167600.0
5232,acima_37,sul,2569.0,426.0,1282.0,432.0,207400.0
5233,acima_37,sul,1678.0,277.0,737.0,287.0,237000.0
5234,acima_37,sul,3595.0,619.0,1686.0,607.0,201000.0
5235,acima_37,sul,1493.0,326.0,1000.0,323.0,154400.0
5236,acima_37,sul,3457.0,622.0,1700.0,579.0,226500.0
5237,acima_37,sul,2687.0,600.0,1716.0,544.0,205700.0
5238,acima_37,sul,1054.0,251.0,1056.0,276.0,146700.0
5239,ate_37,sul,2384.0,604.0,2073.0,540.0,158000.0
5240,acima_37,sul,1843.0,565.0,1449.0,524.0,215400.0
5241,ate_37,sul,2973.0,807.0,2846.0,784.0,156300.0
5242,ate_37,sul,2598.0,757.0,2869.0,769.0,142300.0
5243,acima_37,sul,407.0,160.0,227.0,148.0,187500.0
5244,acima_37,sul,1256.0,407.0,855.0,383.0,500001.0
5245,de_0_ate_18,sul,1896.0,674.0,971.0,652.0,175000.0
5246,ate_29,sul,10239.0,2823.0,4210.0,2565.0,225000.0
5247,de_0_ate_18,sul,3404.0,1011.0,1694.0,949.0,282300.0
5248,acima_37,sul,4438.0,803.0,1650.0,741.0,479700.0
5249,de_0_ate_18,sul,3569.0,821.0,1505.0,783.0,251100.0
5250,acima_37,sul,2742.0,422.0,1153.0,414.0,500001.0
5251,acima_37,sul,4061.0,861.0,2290.0,790.0,258400.0
5252,ate_29,sul,4073.0,1013.0,2411.0,933.0,231000.0
5253,acima_37,sul,1745.0,457.0,1547.0,460.0,219000.0
5254,ate_29,sul,4164.0,1127.0,2934.0,1014.0,218800.0
5255,ate_29,sul,3447.0,1007.0,2622.0,934.0,208700.0
5256,ate_37,sul,1433.0,397.0,1110.0,346.0,191700.0
5257,ate_29,sul,3988.0,1098.0,2909.0,1034.0,170000.0
5258,ate_29,sul,2999.0,786.0,2937.0,796.0,217800.0
5259,acima_37,sul,695.0,145.0,523.0,170.0,220400.0
5260,acima_37,sul,2390.0,444.0,1246.0,422.0,245700.0
5261,acima_37,sul,1880.0,367.0,954.0,349.0,236400.0
5262,ate_29,sul,5478.0,1136.0,3062.0,1096.0,341100.0
5263,acima_37,sul,1129.0,212.0,509.0,202.0,243200.0
5264,acima_37,sul,1569.0,359.0,1203.0,359.0,180500.0
5265,acima_37,sul,2003.0,390.0,1291.0,392.0,201100.0
5266,acima_37,sul,1307.0,283.0,967.0,254.0,178300.0
5267,acima_37,sul,1715.0,460.0,1740.0,423.0,153300.0
5268,acima_37,sul,1384.0,458.0,1825.0,455.0,145500.0
5269,acima_37,sul,1912.0,502.0,2077.0,500.0,180600.0
5270,acima_37,sul,1007.0,277.0,1060.0,268.0,153700.0
5271,ate_37,sul,702.0,210.0,834.0,216.0,162500.0
5272,ate_37,sul,1407.0,385.0,1763.0,350.0,150000.0
5273,ate_37,sul,2064.0,612.0,2461.0,573.0,160800.0
5274,ate_37,sul,1846.0,530.0,2576.0,528.0,156000.0
5275,acima_37,sul,590.0,139.0,620.0,132.0,143800.0
5276,ate_37,sul,2744.0,541.0,1333.0,503.0,277200.0
5277,acima_37,sul,1812.0,338.0,822.0,314.0,294100.0
5278,acima_37,sul,1413.0,228.0,630.0,219.0,300000.0
5279,acima_37,sul,1462.0,243.0,600.0,236.0,302000.0
5280,ate_37,sul,1942.0,355.0,891.0,348.0,282100.0
5281,ate_37,sul,2987.0,601.0,1561.0,606.0,226500.0
5282,ate_37,sul,2841.0,774.0,1612.0,708.0,196600.0
5283,ate_37,sul,3205.0,727.0,1647.0,664.0,223900.0
5284,ate_37,sul,3731.0,853.0,2313.0,801.0,218200.0
5285,acima_37,sul,932.0,171.0,578.0,175.0,177600.0
5286,ate_37,sul,1096.0,204.0,569.0,201.0,182300.0
5287,ate_37,sul,1766.0,410.0,974.0,404.0,180800.0
5288,ate_37,sul,1981.0,472.0,1371.0,431.0,204200.0
5289,acima_37,sul,1379.0,282.0,883.0,291.0,180100.0
5290,ate_29,sul,2145.0,471.0,1150.0,429.0,225800.0
5291,acima_37,sul,1744.0,339.0,1048.0,330.0,195500.0
5292,acima_37,sul,1159.0,238.0,740.0,243.0,179600.0
5293,ate_37,sul,1250.0,276.0,866.0,268.0,175000.0
5294,ate_29,sul,3305.0,982.0,2085.0,881.0,168200.0
5295,acima_37,sul,1661.0,315.0,985.0,319.0,219500.0
5296,acima_37,sul,1607.0,271.0,799.0,283.0,214100.0
5297,ate_29,sul,6618.0,1773.0,4396.0,1649.0,171400.0
5298,acima_37,sul,1276.0,234.0,538.0,213.0,218300.0
5299,acima_37,sul,1404.0,257.0,652.0,258.0,195400.0
5300,ate_37,sul,1774.0,348.0,934.0,333.0,203300.0
5301,ate_37,sul,1703.0,325.0,845.0,308.0,210800.0
5302,acima_37,sul,1908.0,361.0,890.0,342.0,336000.0
5303,acima_37,sul,3043.0,619.0,1316.0,607.0,254900.0
5304,acima_37,sul,2107.0,439.0,876.0,429.0,339400.0
5305,acima_37,sul,2506.0,531.0,1230.0,543.0,203900.0
5306,acima_37,sul,1519.0,263.0,681.0,267.0,212500.0
5307,acima_37,sul,2388.0,619.0,1461.0,592.0,215400.0
5308,ate_29,sul,2573.0,688.0,1478.0,604.0,209400.0
5309,acima_37,sul,2101.0,496.0,1038.0,500.0,217900.0
5310,acima_37,sul,1898.0,488.0,940.0,483.0,233300.0
5311,acima_37,sul,2208.0,409.0,791.0,408.0,500000.0
5312,acima_37,sul,2792.0,690.0,1301.0,648.0,307400.0
5313,acima_37,sul,2677.0,642.0,1144.0,624.0,378000.0
5314,acima_37,sul,914.0,167.0,322.0,165.0,418800.0
5315,acima_37,sul,2960.0,761.0,1179.0,718.0,398100.0
5316,acima_37,sul,1633.0,536.0,741.0,513.0,408300.0
5317,acima_37,sul,3242.0,698.0,1080.0,629.0,432500.0
5318,acima_37,sul,1995.0,634.0,867.0,567.0,400000.0
5319,ate_37,sul,2484.0,525.0,792.0,446.0,500001.0
5320,ate_37,sul,1671.0,368.0,821.0,337.0,56800.0
5321,ate_37,sul,1338.0,250.0,709.0,250.0,101400.0
5322,ate_37,sul,1503.0,309.0,842.0,300.0,97700.0
5323,ate_37,sul,2696.0,454.0,1192.0,452.0,116300.0
5324,ate_37,sul,1300.0,234.0,712.0,249.0,107500.0
5325,de_0_ate_18,sul,12317.0,2953.0,6291.0,2654.0,146900.0
5326,ate_37,sul,2111.0,429.0,1067.0,397.0,111400.0
5327,ate_37,sul,2765.0,515.0,1422.0,438.0,238900.0
5328,acima_37,sul,1786.0,306.0,1018.0,322.0,182100.0
5329,acima_37,sul,1997.0,361.0,1037.0,363.0,210300.0
5330,acima_37,sul,1717.0,314.0,868.0,295.0,160700.0
5331,acima_37,sul,1750.0,411.0,1398.0,409.0,163100.0
5332,acima_37,sul,2612.0,664.0,3117.0,584.0,148800.0
5333,acima_37,sul,1521.0,320.0,1118.0,311.0,154900.0
5334,acima_37,sul,2553.0,558.0,1740.0,492.0,127500.0
5335,ate_37,sul,930.0,280.0,1024.0,300.0,146400.0
5336,acima_37,sul,1925.0,597.0,2258.0,594.0,162500.0
5337,acima_37,sul,2471.0,529.0,1661.0,441.0,146600.0
5338,ate_29,sul,2410.0,632.0,2135.0,578.0,148600.0
5339,ate_29,sul,1711.0,383.0,1474.0,415.0,181300.0
5340,acima_37,sul,275.0,123.0,273.0,111.0,500001.0
5341,acima_37,sul,806.0,199.0,698.0,172.0,137500.0
5342,acima_37,sul,403.0,117.0,361.0,105.0,187500.0
5343,acima_37,sul,543.0,191.0,454.0,181.0,55000.0
5344,ate_29,sul,1499.0,426.0,755.0,414.0,258300.0
5345,acima_37,sul,2443.0,494.0,947.0,451.0,314700.0
5346,ate_37,sul,824.0,224.0,430.0,213.0,215000.0
5347,ate_37,sul,2763.0,520.0,1143.0,465.0,500001.0
5348,acima_37,sul,1518.0,344.0,725.0,296.0,204500.0
5349,acima_37,sul,1789.0,288.0,848.0,311.0,500000.0
5350,acima_37,sul,1810.0,427.0,742.0,429.0,350000.0
5351,ate_37,sul,6119.0,1513.0,2719.0,1402.0,319700.0
5352,acima_37,sul,2375.0,369.0,930.0,351.0,469100.0
5353,acima_37,sul,1746.0,330.0,704.0,306.0,364800.0
5354,acima_37,sul,1000.0,192.0,363.0,158.0,352800.0
5355,acima_37,sul,4325.0,823.0,1927.0,795.0,419100.0
5356,ate_37,sul,3514.0,818.0,2277.0,828.0,229300.0
5357,acima_37,sul,2203.0,430.0,1238.0,403.0,225800.0
5358,ate_29,sul,1935.0,460.0,1456.0,382.0,192800.0
5359,acima_37,sul,3697.0,816.0,2446.0,787.0,199200.0
5360,acima_37,sul,1053.0,251.0,941.0,256.0,205600.0
5361,acima_37,sul,1983.0,344.0,887.0,331.0,234400.0
5362,acima_37,sul,1626.0,383.0,1063.0,334.0,220700.0
5363,ate_29,sul,3855.0,922.0,2517.0,874.0,204300.0
5364,ate_37,sul,3362.0,799.0,1939.0,754.0,305800.0
5365,acima_37,sul,647.0,142.0,457.0,143.0,162500.0
5366,acima_37,sul,1099.0,263.0,787.0,269.0,194600.0
5367,ate_37,sul,818.0,195.0,664.0,198.0,203300.0
5368,acima_37,sul,603.0,207.0,588.0,218.0,186400.0
5369,acima_37,sul,2006.0,472.0,1687.0,463.0,158800.0
5370,acima_37,sul,2729.0,725.0,3004.0,722.0,154300.0
5371,acima_37,sul,2344.0,631.0,2195.0,610.0,151900.0
5372,ate_37,sul,3218.0,739.0,2368.0,730.0,175300.0
5373,acima_37,sul,1184.0,290.0,1320.0,276.0,165600.0
5374,de_0_ate_18,sul,3361.0,925.0,3264.0,914.0,145600.0
5375,ate_37,sul,1903.0,469.0,1882.0,435.0,170500.0
5376,ate_37,sul,927.0,250.0,970.0,248.0,181500.0
5377,ate_37,sul,2418.0,485.0,1397.0,477.0,285500.0
5378,ate_37,sul,1471.0,451.0,2272.0,482.0,160900.0
5379,ate_37,sul,1201.0,340.0,1482.0,334.0,150000.0
5380,ate_37,sul,2753.0,702.0,1592.0,614.0,209000.0
5381,acima_37,sul,1594.0,321.0,1003.0,323.0,199700.0
5382,acima_37,sul,1839.0,346.0,1034.0,339.0,212300.0
5383,ate_37,sul,1745.0,404.0,1084.0,410.0,220500.0
5384,ate_37,sul,3096.0,628.0,1676.0,587.0,207300.0
5385,ate_29,sul,1948.0,433.0,1128.0,429.0,255900.0
5386,acima_37,sul,1335.0,281.0,804.0,282.0,198400.0
5387,ate_37,sul,1890.0,400.0,1232.0,386.0,184200.0
5388,ate_37,sul,915.0,234.0,646.0,211.0,182800.0
5389,ate_29,sul,1038.0,252.0,912.0,245.0,161200.0
5390,acima_37,sul,901.0,205.0,760.0,208.0,147400.0
5391,ate_37,sul,574.0,116.0,610.0,147.0,133300.0
5392,ate_37,sul,1590.0,350.0,1299.0,335.0,163200.0
5393,ate_29,sul,2053.0,578.0,1721.0,507.0,146100.0
5394,ate_29,sul,2850.0,737.0,1855.0,662.0,144600.0
5395,ate_37,sul,4426.0,995.0,4196.0,921.0,148300.0
5396,ate_29,sul,4232.0,1092.0,2688.0,1035.0,146000.0
5397,ate_37,sul,2690.0,659.0,1747.0,617.0,198200.0
5398,ate_37,sul,1578.0,312.0,827.0,311.0,194100.0
5399,ate_37,sul,2403.0,413.0,1385.0,386.0,213800.0
5400,ate_37,sul,2630.0,559.0,1069.0,491.0,209000.0
5401,ate_37,sul,1491.0,259.0,699.0,266.0,217300.0
5402,ate_37,sul,1435.0,249.0,606.0,234.0,212600.0
5403,ate_37,sul,4071.0,1067.0,2144.0,970.0,218100.0
5404,acima_37,sul,1508.0,252.0,635.0,241.0,221300.0
5405,ate_37,sul,2448.0,354.0,894.0,349.0,481300.0
5406,acima_37,sul,1886.0,399.0,1167.0,372.0,219800.0
5407,de_0_ate_18,sul,3700.0,993.0,1657.0,848.0,196300.0
5408,ate_29,sul,4013.0,1097.0,2297.0,969.0,185900.0
5409,ate_37,sul,2768.0,752.0,1277.0,651.0,250000.0
5410,de_0_ate_18,sul,1584.0,435.0,904.0,406.0,181300.0
5411,de_0_ate_18,sul,3056.0,861.0,1600.0,824.0,207800.0
5412,de_0_ate_18,sul,4436.0,1133.0,2176.0,1002.0,198600.0
5413,acima_37,sul,3448.0,896.0,1621.0,838.0,339800.0
5414,acima_37,sul,2428.0,634.0,1312.0,612.0,266300.0
5415,ate_37,sul,4366.0,1211.0,1912.0,1172.0,361800.0
5416,ate_29,sul,3043.0,787.0,1398.0,747.0,271100.0
5417,ate_37,sul,2916.0,785.0,1183.0,749.0,500001.0
5418,acima_37,sul,1297.0,307.0,776.0,278.0,68900.0
5419,ate_29,sul,6007.0,998.0,2680.0,882.0,117200.0
5420,ate_37,sul,2918.0,494.0,1365.0,478.0,127700.0
5421,de_0_ate_18,sul,4303.0,900.0,2240.0,861.0,110900.0
5422,de_0_ate_18,sul,2994.0,832.0,1571.0,695.0,85400.0
5423,de_0_ate_18,sul,7294.0,1139.0,3123.0,930.0,154100.0
5424,de_0_ate_18,sul,11008.0,1549.0,4098.0,1367.0,204400.0
5425,acima_37,sul,1810.0,343.0,988.0,307.0,176000.0
5426,acima_37,sul,2195.0,449.0,1377.0,417.0,153500.0
5427,acima_37,sul,2076.0,462.0,1641.0,436.0,149200.0
5428,acima_37,sul,1840.0,358.0,1218.0,347.0,177900.0
5429,acima_37,sul,1870.0,389.0,1345.0,391.0,136100.0
5430,acima_37,sul,1193.0,228.0,703.0,221.0,163800.0
5431,acima_37,sul,1508.0,261.0,674.0,255.0,155400.0
5432,acima_37,sul,1576.0,239.0,696.0,249.0,261800.0
5433,acima_37,sul,1284.0,278.0,925.0,261.0,178400.0
5434,acima_37,sul,1276.0,226.0,545.0,209.0,230700.0
5435,ate_29,sul,1721.0,290.0,571.0,278.0,500001.0
5436,de_0_ate_18,sul,821.0,163.0,229.0,164.0,263000.0
5437,acima_37,sul,3039.0,482.0,973.0,446.0,500001.0
5438,ate_29,sul,1551.0,254.0,816.0,233.0,500001.0
5439,acima_37,sul,2231.0,489.0,940.0,484.0,435100.0
5440,acima_37,sul,1091.0,236.0,632.0,234.0,263600.0
5441,acima_37,sul,1722.0,448.0,1122.0,425.0,224000.0
5442,acima_37,sul,1568.0,302.0,1093.0,333.0,162100.0
5443,ate_37,sul,3334.0,920.0,2881.0,800.0,170800.0
5444,acima_37,sul,1523.0,378.0,1338.0,352.0,144600.0
5445,acima_37,sul,247.0,55.0,925.0,50.0,135700.0
5446,ate_29,sul,4284.0,741.0,2163.0,701.0,315100.0
5447,acima_37,sul,332.0,70.0,302.0,60.0,156300.0
5448,acima_37,sul,1076.0,286.0,1535.0,323.0,145000.0
5449,ate_29,sul,2991.0,791.0,2486.0,754.0,181900.0
5450,de_0_ate_18,sul,852.0,215.0,806.0,202.0,134400.0
5451,acima_37,sul,894.0,231.0,925.0,222.0,145000.0
5452,acima_37,sul,1377.0,293.0,1142.0,272.0,141600.0
5453,acima_37,sul,1218.0,374.0,1175.0,342.0,173900.0
5454,acima_37,sul,814.0,216.0,773.0,208.0,156900.0
5455,acima_37,sul,1256.0,391.0,1511.0,381.0,166000.0
5456,ate_37,sul,1734.0,493.0,2053.0,508.0,149200.0
5457,ate_37,sul,1474.0,511.0,1962.0,501.0,139600.0
5458,acima_37,sul,1552.0,419.0,1919.0,427.0,137500.0
5459,acima_37,sul,690.0,261.0,952.0,255.0,158900.0
5460,ate_37,sul,931.0,246.0,732.0,235.0,142800.0
5461,acima_37,sul,1341.0,336.0,1233.0,306.0,150500.0
5462,ate_37,sul,1196.0,313.0,1448.0,320.0,162500.0
5463,acima_37,sul,1444.0,447.0,1890.0,416.0,176600.0
5464,ate_37,sul,1347.0,434.0,1756.0,438.0,190600.0
5465,ate_37,sul,1363.0,428.0,1897.0,364.0,191100.0
5466,ate_37,sul,2419.0,715.0,3208.0,719.0,176000.0
5467,de_0_ate_18,sul,221.0,63.0,286.0,64.0,175000.0
5468,ate_37,sul,2210.0,456.0,1270.0,484.0,178600.0
5469,ate_29,sul,5675.0,1224.0,3317.0,1119.0,232900.0
5470,ate_29,sul,3341.0,789.0,1685.0,751.0,238300.0
5471,ate_37,sul,757.0,151.0,474.0,132.0,179800.0
5472,acima_37,sul,1368.0,277.0,899.0,271.0,161300.0
5473,ate_37,sul,2062.0,351.0,1134.0,358.0,218900.0
5474,de_0_ate_18,sul,3445.0,847.0,2467.0,712.0,144000.0
5475,acima_37,sul,1806.0,408.0,1146.0,374.0,162200.0
5476,ate_29,sul,2922.0,739.0,3013.0,673.0,127100.0
5477,ate_29,sul,2410.0,616.0,2399.0,594.0,156700.0
5478,de_0_ate_18,sul,1655.0,536.0,1201.0,487.0,145800.0
5479,acima_37,sul,940.0,219.0,599.0,214.0,190900.0
5480,ate_37,sul,2180.0,522.0,1634.0,467.0,167000.0
5481,ate_37,sul,1694.0,398.0,1181.0,383.0,169500.0
5482,ate_29,sul,2287.0,662.0,1804.0,537.0,170300.0
5483,ate_37,sul,1854.0,471.0,1363.0,478.0,156700.0
5484,ate_29,sul,6607.0,1663.0,4066.0,1558.0,156300.0
5485,ate_37,sul,2668.0,473.0,1315.0,478.0,215600.0
5486,ate_37,sul,1979.0,339.0,952.0,339.0,216200.0
5487,ate_37,sul,2831.0,573.0,1462.0,569.0,214600.0
5488,ate_37,sul,2444.0,432.0,1199.0,424.0,218800.0
5489,ate_37,sul,2220.0,367.0,1002.0,351.0,219500.0
5490,ate_37,sul,1348.0,234.0,643.0,221.0,211000.0
5491,de_0_ate_18,sul,3564.0,835.0,1530.0,807.0,175000.0
5492,ate_29,sul,3061.0,844.0,2135.0,769.0,164000.0
5493,ate_29,sul,5463.0,1265.0,3010.0,1179.0,199100.0
5494,ate_29,sul,3742.0,1180.0,3916.0,1063.0,153700.0
5495,acima_37,sul,3248.0,853.0,1819.0,815.0,222900.0
5496,acima_37,sul,4075.0,1085.0,2470.0,1025.0,222500.0
5497,ate_37,sul,2048.0,585.0,2074.0,597.0,152700.0
5498,ate_37,sul,3684.0,1301.0,3891.0,1143.0,179700.0
5499,de_0_ate_18,sul,4798.0,1374.0,3087.0,1212.0,163300.0
5500,de_0_ate_18,sul,1709.0,558.0,1939.0,520.0,139100.0
5501,acima_37,sul,3382.0,787.0,1314.0,756.0,382100.0
5502,acima_37,sul,3235.0,769.0,1284.0,752.0,304100.0
5503,ate_37,sul,4439.0,1105.0,1749.0,1011.0,306300.0
5504,ate_37,sul,2800.0,757.0,1292.0,742.0,272200.0
5505,ate_37,sul,3078.0,786.0,1460.0,736.0,232500.0
5506,ate_37,sul,2743.0,708.0,1059.0,651.0,500000.0
5507,de_0_ate_18,sul,1507.0,293.0,761.0,278.0,87900.0
5508,ate_29,sul,2370.0,540.0,1488.0,554.0,83300.0
5509,de_0_ate_18,sul,5341.0,773.0,2288.0,724.0,185600.0
5510,de_0_ate_18,sul,8352.0,1555.0,3723.0,1389.0,140300.0
